0.96044,-0.005851,-0.0045768,5.0073,-4.4571e-05,-0.0045768,0,0.028103,0,0.076329,0.13908
0.96545,-0.0059194,-0.0046242,5.0074,-4.5264e-05,-0.0046242,0,0.028242,0,0.076722,0.13896
0.97045,-0.0059882,-0.0046718,5.0075,-4.5964e-05,-0.0046718,0,0.028381,0,0.077114,0.13885
0.97546,-0.0060575,-0.0047197,5.0075,-4.6672e-05,-0.0047197,0,0.02852,0,0.077507,0.13874
0.98047,-0.0061273,-0.0047678,5.0076,-4.7386e-05,-0.0047678,0,0.028658,0,0.077899,0.13862
0.98547,-0.0061976,-0.0048161,5.0077,-4.8108e-05,-0.0048161,0,0.028797,0,0.078291,0.13851
0.99048,-0.0062683,-0.0048646,5.0078,-4.8836e-05,-0.0048646,0,0.028936,0,0.078684,0.13839
0.99549,-0.0063395,-0.0049134,5.0079,-4.9572e-05,-0.0049134,0,0.029074,0,0.079076,0.13828
1.0005,-0.0064112,-0.0049624,5.0079,-5.0315e-05,-0.0049624,0,0.029212,0,0.079468,0.13816
1.0055,-0.0064833,-0.0050117,5.008,-5.1065e-05,-0.0050117,0,0.02935,0,0.07986,0.13804
1.0105,-0.0065559,-0.0050612,5.0081,-5.1823e-05,-0.0050612,0,0.029488,0,0.080252,0.13792
1.0155,-0.006629,-0.0051109,5.0082,-5.2588e-05,-0.0051109,0,0.029626,0,0.080643,0.13781
1.0205,-0.0067025,-0.0051608,5.0083,-5.336e-05,-0.0051608,0,0.029764,0,0.081035,0.13769
1.0255,-0.0067766,-0.005211,5.0083,-5.414e-05,-0.005211,0,0.029902,0,0.081427,0.13757
1.0305,-0.0068511,-0.0052614,5.0084,-5.4927e-05,-0.0052614,0,0.030039,0,0.081818,0.13745
1.0355,-0.006926,-0.0053121,5.0085,-5.5721e-05,-0.0053121,0,0.030177,0,0.08221,0.13733
1.0406,-0.0070015,-0.005363,5.0086,-5.6523e-05,-0.005363,0,0.030314,0,0.082601,0.13721
1.0456,-0.0070774,-0.0054141,5.0087,-5.7332e-05,-0.0054141,0,0.030451,0,0.082993,0.13709
1.0506,-0.0071538,-0.0054654,5.0087,-5.8149e-05,-0.0054654,0,0.030589,0,0.083384,0.13696
1.0556,-0.0072307,-0.005517,5.0088,-5.8973e-05,-0.005517,0,0.030726,0,0.083775,0.13684
1.0606,-0.0073081,-0.0055688,5.0089,-5.9805e-05,-0.0055688,0,0.030862,0,0.084166,0.13672
1.0656,-0.0073859,-0.0056209,5.009,-6.0645e-05,-0.0056209,0,0.030999,0,0.084557,0.13659
1.0706,-0.0074643,-0.0056732,5.0091,-6.1492e-05,-0.0056732,0,0.031136,0,0.084948,0.13647
1.0756,-0.0075431,-0.0057257,5.0092,-6.2347e-05,-0.0057257,0,0.031272,0,0.085339,0.13634
1.0806,-0.0076224,-0.0057784,5.0093,-6.3209e-05,-0.0057784,0,0.031408,0,0.08573,0.13622
1.0856,-0.0077022,-0.0058314,5.0093,-6.408e-05,-0.0058314,0,0.031545,0,0.08612,0.13609
1.0906,-0.0077825,-0.0058846,5.0094,-6.4958e-05,-0.0058846,0,0.031681,0,0.086511,0.13597
1.0956,-0.0078633,-0.005938,5.0095,-6.5844e-05,-0.005938,0,0.031817,0,0.086901,0.13584
1.1007,-0.0079445,-0.0059917,5.0096,-6.6737e-05,-0.0059917,0,0.031953,0,0.087292,0.13571
1.1057,-0.0080263,-0.0060456,5.0097,-6.7639e-05,-0.0060456,0,0.032088,0,0.087682,0.13558
1.1107,-0.0081085,-0.0060997,5.0098,-6.8548e-05,-0.0060997,0,0.032224,0,0.088072,0.13546
1.1157,-0.0081912,-0.0061541,5.0099,-6.9465e-05,-0.0061541,0,0.032359,0,0.088463,0.13533
1.1207,-0.0082745,-0.0062086,5.0099,-7.0391e-05,-0.0062086,0,0.032495,0,0.088853,0.1352
1.1257,-0.0083582,-0.0062634,5.01,-7.1324e-05,-0.0062634,0,0.03263,0,0.089243,0.13507
1.1307,-0.0084424,-0.0063185,5.0101,-7.2265e-05,-0.0063185,0,0.032765,0,0.089632,0.13494
1.1357,-0.0085271,-0.0063738,5.0102,-7.3214e-05,-0.0063738,0,0.0329,0,0.090022,0.13481
1.1407,-0.0086123,-0.0064293,5.0103,-7.4172e-05,-0.0064293,0,0.033035,0,0.090412,0.13467
1.1457,-0.008698,-0.006485,5.0104,-7.5137e-05,-0.006485,0,0.033169,0,0.090801,0.13454
1.1508,-0.0087842,-0.0065409,5.0105,-7.6111e-05,-0.0065409,0,0.033304,0,0.091191,0.13441
1.1558,-0.008871,-0.0065971,5.0106,-7.7092e-05,-0.0065971,0,0.033438,0,0.09158,0.13427
1.1608,-0.0089582,-0.0066535,5.0107,-7.8082e-05,-0.0066535,0,0.033573,0,0.09197,0.13414
1.1658,-0.0090459,-0.0067102,5.0108,-7.908e-05,-0.0067102,0,0.033707,0,0.092359,0.13401
1.1708,-0.0091341,-0.006767,5.0109,-8.0086e-05,-0.006767,0,0.033841,0,0.092748,0.13387
1.1758,-0.0092228,-0.0068241,5.0109,-8.1101e-05,-0.0068241,0,0.033975,0,0.093137,0.13374
1.1808,-0.009312,-0.0068814,5.011,-8.2124e-05,-0.0068814,0,0.034108,0,0.093526,0.1336
